provider,variant,row_index,ticker,date,window_start,window_end,window_n_days,direction,confidence,reason,parse_error,parsed_json,raw_text
zai,2,218,TSLA,2022-06-03 00:00:00,2022-05-23 00:00:00,2022-06-03 00:00:00,9,UP,0.65,"Technical indicators show a strong upward trend with SMA_10 and EMA_10 consistently above SMA_20 and EMA_20, while RSI_14 remains elevated. The MACD and its histogram are positive and rising, reinforcing the bullish signal. The Bayesian indicators, particularly Posterior_Up, have been volatile but have trended higher, suggesting the market is currently biased towards an upward move.",,"{""upside_downside_summary"": ""Posterior_Trend remains positive throughout the window, starting at 0.5 and rising to 0.5, while Posterior_Up fluctuates between 0.13 and 0.78, indicating a generally bullish Bayesian outlook despite short-term volatility."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) are frequent, occurring on 7 of 9 days, and correspond with significant price swings and volatility, whereas the two quieter days (May 23 and May 31) show lower volatility and more stable Bayesian probabilities."", ""combined_narrative"": ""Technical indicators show a strong upward trend with SMA_10 and EMA_10 consistently above SMA_20 and EMA_20, while RSI_14 remains elevated. The MACD and its histogram are positive and rising, reinforcing the bullish signal. The Bayesian indicators, particularly Posterior_Up, have been volatile but have trended higher, suggesting the market is currently biased towards an upward move."", ""direction"": ""UP"", ""confidence"": 0.65, ""grounding"": [""Posterior_Trend=0.5"", ""Posterior_Up=0.78"", ""SMA_10=235.68"", ""EMA_10=243.05"", ""RSI_14=41.89"", ""MACD=4.03""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend remains positive throughout the window, starting at 0.5 and rising to 0.5, while Posterior_Up fluctuates between 0.13 and 0.78, indicating a generally bullish Bayesian outlook despite short-term volatility."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) are frequent, occurring on 7 of 9 days, and correspond with significant price swings and volatility, whereas the two quieter days (May 23 and May 31) show lower volatility and more stable Bayesian probabilities."",
  ""combined_narrative"": ""Technical indicators show a strong upward trend with SMA_10 and EMA_10 consistently above SMA_20 and EMA_20, while RSI_14 remains elevated. The MACD and its histogram are positive and rising, reinforcing the bullish signal. The Bayesian indicators, particularly Posterior_Up, have been volatile but have trended higher, suggesting the market is currently biased towards an upward move."",
  ""direction"": ""UP"",
  ""confidence"": 0.65,
  ""grounding"": [""Posterior_Trend=0.5"", ""Posterior_Up=0.78"", ""SMA_10=235.68"", ""EMA_10=243.05"", ""RSI_14=41.89"", ""MACD=4.03""]
}
```"
zai,2,219,TSLA,2022-06-17 00:00:00,2022-06-06 00:00:00,2022-06-17 00:00:00,10,UP,0.6,"The technical indicators show a downtrend with the price below the 10-day SMA (229.05) and a negative MACD histogram. However, the Bayesian indicators have recovered to a bullish state (Posterior_Trend=0.83, Posterior_Up=0.83), suggesting the recent volatility may have been a temporary correction.",,"{""upside_downside_summary"": ""Posterior_Trend oscillates between 0.42 and 0.83, indicating a shift from a bearish state to a bullish state. Posterior_Up increases from 0.26 to 0.83, while Prior_Up remains stable, suggesting the Bayesian model is gaining conviction for an upside move."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) on June 10, 13, and 14 coincide with sharp price declines, driving the Posterior_Trend down to 0.42. These days also cause a drop in Posterior_Up to 0.26, reflecting the negative impact of the volatility on the model's probability."", ""combined_narrative"": ""The technical indicators show a downtrend with the price below the 10-day SMA (229.05) and a negative MACD histogram. However, the Bayesian indicators have recovered to a bullish state (Posterior_Trend=0.83, Posterior_Up=0.83), suggesting the recent volatility may have been a temporary correction."", ""direction"": ""UP"", ""confidence"": 0.6, ""grounding"": [""Posterior_Trend=0.83"", ""Posterior_Up=0.83"", ""Close=216.76"", ""SMA_10=229.05"", ""MACD_hist=0.1459924303210442""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend oscillates between 0.42 and 0.83, indicating a shift from a bearish state to a bullish state. Posterior_Up increases from 0.26 to 0.83, while Prior_Up remains stable, suggesting the Bayesian model is gaining conviction for an upside move."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) on June 10, 13, and 14 coincide with sharp price declines, driving the Posterior_Trend down to 0.42. These days also cause a drop in Posterior_Up to 0.26, reflecting the negative impact of the volatility on the model's probability."",
  ""combined_narrative"": ""The technical indicators show a downtrend with the price below the 10-day SMA (229.05) and a negative MACD histogram. However, the Bayesian indicators have recovered to a bullish state (Posterior_Trend=0.83, Posterior_Up=0.83), suggesting the recent volatility may have been a temporary correction."",
  ""direction"": ""UP"",
  ""confidence"": 0.6,
  ""grounding"": [""Posterior_Trend=0.83"", ""Posterior_Up=0.83"", ""Close=216.76"", ""SMA_10=229.05"", ""MACD_hist=0.1459924303210442""]
}
```"
zai,2,220,TSLA,2022-07-01 00:00:00,2022-06-21 00:00:00,2022-07-01 00:00:00,9,DOWN,0.55,"Technical indicators show a downtrend with the 10-day SMA (232.85) below the 20-day SMA (231.83) and the RSI (44.68) approaching oversold levels. The Bayesian indicators confirm this shift, with the posterior probability of an up move falling below 0.5. The combination suggests a consolidation phase with a slight bias toward the downside.",,"{""upside_downside_summary"": ""Posterior_Trend declines from 0.58 to 0.42, indicating a shift from a positive to a neutral outlook. Posterior_Up drops from 0.81 to 0.42, reflecting a significant decrease in the probability of an upward move."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-06-21 and 2022-06-24, coinciding with high volatility and positive returns. These days are followed by a period of lower volatility and price consolidation."", ""combined_narrative"": ""Technical indicators show a downtrend with the 10-day SMA (232.85) below the 20-day SMA (231.83) and the RSI (44.68) approaching oversold levels. The Bayesian indicators confirm this shift, with the posterior probability of an up move falling below 0.5. The combination suggests a consolidation phase with a slight bias toward the downside."", ""direction"": ""DOWN"", ""confidence"": 0.55, ""grounding"": [""Posterior_Trend=0.4166666666666667"", ""Posterior_Up=0.4166666666666667"", ""SMA_10=232.8470001220703"", ""SMA_20=231.83416671752929"", ""RSI_14=44.681057675004936""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend declines from 0.58 to 0.42, indicating a shift from a positive to a neutral outlook. Posterior_Up drops from 0.81 to 0.42, reflecting a significant decrease in the probability of an upward move."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-06-21 and 2022-06-24, coinciding with high volatility and positive returns. These days are followed by a period of lower volatility and price consolidation."",
  ""combined_narrative"": ""Technical indicators show a downtrend with the 10-day SMA (232.85) below the 20-day SMA (231.83) and the RSI (44.68) approaching oversold levels. The Bayesian indicators confirm this shift, with the posterior probability of an up move falling below 0.5. The combination suggests a consolidation phase with a slight bias toward the downside."",
  ""direction"": ""DOWN"",
  ""confidence"": 0.55,
  ""grounding"": [
    ""Posterior_Trend=0.4166666666666667"",
    ""Posterior_Up=0.4166666666666667"",
    ""SMA_10=232.8470001220703"",
    ""SMA_20=231.83416671752929"",
    ""RSI_14=44.681057675004936""
  ]
}
```"
zai,2,221,TSLA,2022-07-15 00:00:00,2022-07-05 00:00:00,2022-07-15 00:00:00,9,UP,0.6666666666666666,"The combination of technical indicators (RSI above 50, MACD positive) and Bayesian indicators (Posterior_Trend and Posterior_Up rising) suggests a bullish momentum. The recent price action, including a high-volume move on July 8, supports this positive outlook.",,"{""upside_downside_summary"": ""Posterior_Trend shifts from 0.4167 to 0.6667, indicating a shift toward a bullish stance. Posterior_Up increases from 0.4167 to 0.6667, suggesting a higher probability of an upward move."", ""large_move_summary"": ""Large-move days (July 5, 7, 8, 11) show high volatility and significant price action, often driving the trend indicators. Quieter days (July 6, 12, 13, 14, 15) exhibit lower volatility and a consolidation of the trend."", ""combined_narrative"": ""The combination of technical indicators (RSI above 50, MACD positive) and Bayesian indicators (Posterior_Trend and Posterior_Up rising) suggests a bullish momentum. The recent price action, including a high-volume move on July 8, supports this positive outlook."", ""direction"": ""UP"", ""confidence"": 0.6666666666666666, ""grounding"": [""Posterior_Trend=0.6666666666666666"", ""Posterior_Up=0.6666666666666666"", ""RSI_14=51.07758666213236"", ""MACD= -1.0745108260891243"", ""MACD_hist= 1.6701332735604135""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend shifts from 0.4167 to 0.6667, indicating a shift toward a bullish stance. Posterior_Up increases from 0.4167 to 0.6667, suggesting a higher probability of an upward move."",
  ""large_move_summary"": ""Large-move days (July 5, 7, 8, 11) show high volatility and significant price action, often driving the trend indicators. Quieter days (July 6, 12, 13, 14, 15) exhibit lower volatility and a consolidation of the trend."",
  ""combined_narrative"": ""The combination of technical indicators (RSI above 50, MACD positive) and Bayesian indicators (Posterior_Trend and Posterior_Up rising) suggests a bullish momentum. The recent price action, including a high-volume move on July 8, supports this positive outlook."",
  ""direction"": ""UP"",
  ""confidence"": 0.6666666666666666,
  ""grounding"": [
    ""Posterior_Trend=0.6666666666666666"",
    ""Posterior_Up=0.6666666666666666"",
    ""RSI_14=51.07758666213236"",
    ""MACD= -1.0745108260891243"",
    ""MACD_hist= 1.6701332735604135""
  ]
}
```"
zai,2,222,TSLA,2022-07-29 00:00:00,2022-07-18 00:00:00,2022-07-29 00:00:00,10,UP,0.85,"The technical indicators, including a rising SMA_10 and EMA_10, align with the high Posterior_Trend and Posterior_Up values. The MACD histogram is positive and expanding, signaling continued momentum. The Bayesian indicators suggest a high probability of continued price appreciation.",,"{""upside_downside_summary"": ""The Posterior_Trend remains consistently high at 0.75, indicating a strong bullish bias. Posterior_Up values fluctuate between 0.66 and 0.92, reflecting a high probability of an upward move. This suggests a favorable environment for upside potential."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occurred on July 19, 21, 26, 27, and 28, coinciding with significant price surges. These days show the highest Posterior_Up values, reinforcing the bullish trend."", ""combined_narrative"": ""The technical indicators, including a rising SMA_10 and EMA_10, align with the high Posterior_Trend and Posterior_Up values. The MACD histogram is positive and expanding, signaling continued momentum. The Bayesian indicators suggest a high probability of continued price appreciation."", ""direction"": ""UP"", ""confidence"": 0.85, ""grounding"": [""Posterior_Trend=0.75"", ""Posterior_Up=0.923076923076923"", ""SMA_10=265.7689971923828"", ""MACD_hist=5.227479271854438"", ""RSI_14=70.8910510179593""]}","```json
{
  ""upside_downside_summary"": ""The Posterior_Trend remains consistently high at 0.75, indicating a strong bullish bias. Posterior_Up values fluctuate between 0.66 and 0.92, reflecting a high probability of an upward move. This suggests a favorable environment for upside potential."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occurred on July 19, 21, 26, 27, and 28, coinciding with significant price surges. These days show the highest Posterior_Up values, reinforcing the bullish trend."",
  ""combined_narrative"": ""The technical indicators, including a rising SMA_10 and EMA_10, align with the high Posterior_Trend and Posterior_Up values. The MACD histogram is positive and expanding, signaling continued momentum. The Bayesian indicators suggest a high probability of continued price appreciation."",
  ""direction"": ""UP"",
  ""confidence"": 0.85,
  ""grounding"": [
    ""Posterior_Trend=0.75"",
    ""Posterior_Up=0.923076923076923"",
    ""SMA_10=265.7689971923828"",
    ""MACD_hist=5.227479271854438"",
    ""RSI_14=70.8910510179593""
  ]
}
```"
zai,2,223,TSLA,2022-08-12 00:00:00,2022-08-01 00:00:00,2022-08-12 00:00:00,10,UP,0.75,"Technical indicators like SMA_10 and EMA_10 show a strong upward trend, while RSI_14 remains elevated, suggesting continued bullish momentum. The Bayesian indicators, particularly Posterior_Trend, reinforce this view, though Posterior_Up's volatility indicates caution.",,"{""upside_downside_summary"": ""The Posterior_Trend remains consistently high (0.75) throughout the window, indicating a strong underlying bullish bias. Posterior_Up values fluctuate between 0.43 and 0.92, reflecting the market's reaction to volatility and price action."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on August 3, 5, 9, 10, 11, and 12, coinciding with significant price swings and shifts in the Bayesian indicators. These days often see a drop in Posterior_Up, suggesting that large moves can temporarily disrupt the trend's confidence."", ""combined_narrative"": ""Technical indicators like SMA_10 and EMA_10 show a strong upward trend, while RSI_14 remains elevated, suggesting continued bullish momentum. The Bayesian indicators, particularly Posterior_Trend, reinforce this view, though Posterior_Up's volatility indicates caution."", ""direction"": ""UP"", ""confidence"": 0.75, ""grounding"": [""Posterior_Trend=0.75"", ""Posterior_Up=0.91"", ""SMA_10=295.68"", ""RSI_14=61.87""]}","```json
{
  ""upside_downside_summary"": ""The Posterior_Trend remains consistently high (0.75) throughout the window, indicating a strong underlying bullish bias. Posterior_Up values fluctuate between 0.43 and 0.92, reflecting the market's reaction to volatility and price action."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on August 3, 5, 9, 10, 11, and 12, coinciding with significant price swings and shifts in the Bayesian indicators. These days often see a drop in Posterior_Up, suggesting that large moves can temporarily disrupt the trend's confidence."",
  ""combined_narrative"": ""Technical indicators like SMA_10 and EMA_10 show a strong upward trend, while RSI_14 remains elevated, suggesting continued bullish momentum. The Bayesian indicators, particularly Posterior_Trend, reinforce this view, though Posterior_Up's volatility indicates caution."",
  ""direction"": ""UP"",
  ""confidence"": 0.75,
  ""grounding"": [""Posterior_Trend=0.75"", ""Posterior_Up=0.91"", ""SMA_10=295.68"", ""RSI_14=61.87""]
}
```"
zai,2,224,TSLA,2022-08-26 00:00:00,2022-08-15 00:00:00,2022-08-26 00:00:00,10,DOWN,0.65,"The technical indicators, including the negative MACD and declining RSI, align with the Bayesian indicators to suggest continued weakness. The combination of a negative Posterior_Trend and low Posterior_Up values implies a high likelihood of further downside over the next few days.",,"{""upside_downside_summary"": ""The Posterior_Trend remains negative throughout the window, indicating a prevailing bearish stance. Posterior_Up values fluctuate but generally trend downward, suggesting a lower probability of an immediate upward move compared to the prior."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occurred on 2022-08-15, 2022-08-19, 2022-08-22, 2022-08-23, and 2022-08-26. These days are characterized by significant price drops and negative returns, reinforcing the downward momentum."", ""combined_narrative"": ""The technical indicators, including the negative MACD and declining RSI, align with the Bayesian indicators to suggest continued weakness. The combination of a negative Posterior_Trend and low Posterior_Up values implies a high likelihood of further downside over the next few days."", ""direction"": ""DOWN"", ""confidence"": 0.65, ""grounding"": [""Posterior_Trend=0.3333333333333333"", ""Posterior_Up=0.1428571428571428"", ""MACD=-2.848305040440085"", ""RSI_14=50.64771704039933"", ""Return=-0.0269531218594168""]}","```json
{
  ""upside_downside_summary"": ""The Posterior_Trend remains negative throughout the window, indicating a prevailing bearish stance. Posterior_Up values fluctuate but generally trend downward, suggesting a lower probability of an immediate upward move compared to the prior."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occurred on 2022-08-15, 2022-08-19, 2022-08-22, 2022-08-23, and 2022-08-26. These days are characterized by significant price drops and negative returns, reinforcing the downward momentum."",
  ""combined_narrative"": ""The technical indicators, including the negative MACD and declining RSI, align with the Bayesian indicators to suggest continued weakness. The combination of a negative Posterior_Trend and low Posterior_Up values implies a high likelihood of further downside over the next few days."",
  ""direction"": ""DOWN"",
  ""confidence"": 0.65,
  ""grounding"": [
    ""Posterior_Trend=0.3333333333333333"",
    ""Posterior_Up=0.1428571428571428"",
    ""MACD=-2.848305040440085"",
    ""RSI_14=50.64771704039933"",
    ""Return=-0.0269531218594168""
  ]
}
```"
zai,2,225,TSLA,2022-09-09 00:00:00,2022-08-29 00:00:00,2022-09-09 00:00:00,9,UP,0.71,"The combination of technical indicators (RSI rising to 59.5, MACD turning positive) and Bayesian indicators (Posterior_Trend and Posterior_Up increasing) suggests a strong bullish momentum. The recent large move on 2022-09-09, with a 7.2% gain, reinforces this trend, indicating the stock is likely to continue rising in the next few days.",,"{""upside_downside_summary"": ""Posterior_Trend increases from 0.25 to 0.5, indicating a shift toward a bullish outlook. Posterior_Up rises from 0.25 to 0.71, suggesting a higher probability of an upward move. The Prior_Up remains stable at 0.25, showing the Bayesian update is driven by recent data rather than prior beliefs."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-08-30, 2022-09-02, and 2022-09-09, coinciding with significant price swings and volatility spikes. These days drive the posterior probabilities upward, contrasting with quieter days where probabilities remain stable."", ""combined_narrative"": ""The combination of technical indicators (RSI rising to 59.5, MACD turning positive) and Bayesian indicators (Posterior_Trend and Posterior_Up increasing) suggests a strong bullish momentum. The recent large move on 2022-09-09, with a 7.2% gain, reinforces this trend, indicating the stock is likely to continue rising in the next few days."", ""direction"": ""UP"", ""confidence"": 0.71, ""grounding"": [""Posterior_Trend=0.5"", ""Posterior_Up=0.7131782945736435"", ""RSI_14=59.49834423589303"", ""MACD=1.2551856102830357"", ""Is_Large_Move=True""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend increases from 0.25 to 0.5, indicating a shift toward a bullish outlook. Posterior_Up rises from 0.25 to 0.71, suggesting a higher probability of an upward move. The Prior_Up remains stable at 0.25, showing the Bayesian update is driven by recent data rather than prior beliefs."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-08-30, 2022-09-02, and 2022-09-09, coinciding with significant price swings and volatility spikes. These days drive the posterior probabilities upward, contrasting with quieter days where probabilities remain stable."",
  ""combined_narrative"": ""The combination of technical indicators (RSI rising to 59.5, MACD turning positive) and Bayesian indicators (Posterior_Trend and Posterior_Up increasing) suggests a strong bullish momentum. The recent large move on 2022-09-09, with a 7.2% gain, reinforces this trend, indicating the stock is likely to continue rising in the next few days."",
  ""direction"": ""UP"",
  ""confidence"": 0.71,
  ""grounding"": [
    ""Posterior_Trend=0.5"",
    ""Posterior_Up=0.7131782945736435"",
    ""RSI_14=59.49834423589303"",
    ""MACD=1.2551856102830357"",
    ""Is_Large_Move=True""
  ]
}
```"
zai,2,226,TSLA,2022-09-23 00:00:00,2022-09-12 00:00:00,2022-09-23 00:00:00,10,UP,0.65,"The technical indicators show a strong upward trend with SMA_10 and EMA_10 consistently above SMA_20 and EMA_20, respectively. The MACD histogram turns positive on 2022-09-14 and remains so, peaking on 2022-09-19 before declining. The Bayesian indicators, particularly Posterior_Trend and Posterior_Up, reinforce this bullish outlook, suggesting the stock is likely to continue its upward trajectory.",,"{""upside_downside_summary"": ""Posterior_Trend remains positive throughout the window, starting at 0.58 and increasing to 0.75, indicating a strong bullish bias. Posterior_Up fluctuates between 0.18 and 0.83, reflecting the stock's volatility and the impact of large moves on the Bayesian model's probability of an upward move."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-09-13, 2022-09-14, 2022-09-21, 2022-09-22, and 2022-09-23. These days, characterized by significant price swings, notably drive the Posterior_Up probability higher on 2022-09-14 and 2022-09-23."", ""combined_narrative"": ""The technical indicators show a strong upward trend with SMA_10 and EMA_10 consistently above SMA_20 and EMA_20, respectively. The MACD histogram turns positive on 2022-09-14 and remains so, peaking on 2022-09-19 before declining. The Bayesian indicators, particularly Posterior_Trend and Posterior_Up, reinforce this bullish outlook, suggesting the stock is likely to continue its upward trajectory."", ""direction"": ""UP"", ""confidence"": 0.65, ""grounding"": [""Posterior_Trend=0.75"", ""Posterior_Up=0.3015873015873015"", ""SMA_10=298.8779998779297"", ""SMA_20=290.471501159668"", ""MACD_hist=-1.696006797252017""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend remains positive throughout the window, starting at 0.58 and increasing to 0.75, indicating a strong bullish bias. Posterior_Up fluctuates between 0.18 and 0.83, reflecting the stock's volatility and the impact of large moves on the Bayesian model's probability of an upward move."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-09-13, 2022-09-14, 2022-09-21, 2022-09-22, and 2022-09-23. These days, characterized by significant price swings, notably drive the Posterior_Up probability higher on 2022-09-14 and 2022-09-23."",
  ""combined_narrative"": ""The technical indicators show a strong upward trend with SMA_10 and EMA_10 consistently above SMA_20 and EMA_20, respectively. The MACD histogram turns positive on 2022-09-14 and remains so, peaking on 2022-09-19 before declining. The Bayesian indicators, particularly Posterior_Trend and Posterior_Up, reinforce this bullish outlook, suggesting the stock is likely to continue its upward trajectory."",
  ""direction"": ""UP"",
  ""confidence"": 0.65,
  ""grounding"": [""Posterior_Trend=0.75"", ""Posterior_Up=0.3015873015873015"", ""SMA_10=298.8779998779297"", ""SMA_20=290.471501159668"", ""MACD_hist=-1.696006797252017""]
}
```"
zai,2,227,TSLA,2022-10-07 00:00:00,2022-09-26 00:00:00,2022-10-07 00:00:00,10,DOWN,0.75,"Technical indicators like SMA_10 and EMA_10 are trending downward, and the MACD remains deeply negative, reinforcing the bearish signal. The Bayesian model's Posterior_Up has dropped to 0.1428571428571428, reflecting the increasing likelihood of continued downside pressure. Given the convergence of technical and Bayesian signals, the next few days are expected to be challenging for the asset.",,"{""upside_downside_summary"": ""The Posterior_Trend remains at 0.4166666666666667 throughout the window, indicating a neutral stance. Posterior_Up fluctuates significantly, starting at 0.4166666666666667 and rising to 0.8104575163398693 on September 27, before dropping to 0.1428571428571428 by October 7, suggesting a shift from a higher probability of an upside move to a lower one."", ""large_move_summary"": ""Large-move days (Is_Large_Move = True) on September 27, 29, and October 3-5 coincide with sharp declines in Posterior_Up, while quieter days (e.g., September 26, 28, October 6) see Posterior_Up stabilize or rise. This indicates that large downward moves are driving the Bayesian model to lower the probability of an upside outcome."", ""combined_narrative"": ""Technical indicators like SMA_10 and EMA_10 are trending downward, and the MACD remains deeply negative, reinforcing the bearish signal. The Bayesian model's Posterior_Up has dropped to 0.1428571428571428, reflecting the increasing likelihood of continued downside pressure. Given the convergence of technical and Bayesian signals, the next few days are expected to be challenging for the asset."", ""direction"": ""DOWN"", ""confidence"": 0.75, ""grounding"": [""Posterior_Up=0.1428571428571428"", ""MACD=-14.039979688213748"", ""SMA_10=257.40700073242186"", ""Is_Large_Move=True""]}","```json
{
  ""upside_downside_summary"": ""The Posterior_Trend remains at 0.4166666666666667 throughout the window, indicating a neutral stance. Posterior_Up fluctuates significantly, starting at 0.4166666666666667 and rising to 0.8104575163398693 on September 27, before dropping to 0.1428571428571428 by October 7, suggesting a shift from a higher probability of an upside move to a lower one."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move = True) on September 27, 29, and October 3-5 coincide with sharp declines in Posterior_Up, while quieter days (e.g., September 26, 28, October 6) see Posterior_Up stabilize or rise. This indicates that large downward moves are driving the Bayesian model to lower the probability of an upside outcome."",
  ""combined_narrative"": ""Technical indicators like SMA_10 and EMA_10 are trending downward, and the MACD remains deeply negative, reinforcing the bearish signal. The Bayesian model's Posterior_Up has dropped to 0.1428571428571428, reflecting the increasing likelihood of continued downside pressure. Given the convergence of technical and Bayesian signals, the next few days are expected to be challenging for the asset."",
  ""direction"": ""DOWN"",
  ""confidence"": 0.75,
  ""grounding"": [""Posterior_Up=0.1428571428571428"", ""MACD=-14.039979688213748"", ""SMA_10=257.40700073242186"", ""Is_Large_Move=True""]
}
```"
zai,2,228,TSLA,2022-10-21 00:00:00,2022-10-10 00:00:00,2022-10-21 00:00:00,10,UP,0.75,"The technical indicators show a downward price trend with a negative MACD and RSI above 30, suggesting bearish momentum. However, the Bayesian indicators are trending upward, with Posterior_Trend and Posterior_Up increasing significantly. This divergence suggests the market is pricing in a potential reversal or consolidation.",,"{""upside_downside_summary"": ""Posterior_Trend increases from 0.33 to 0.58, indicating a shift toward a bullish stance. Posterior_Up rises from 0.33 to 0.75, suggesting a higher probability of an upward move. The Prior_Up remains stable at 0.43, acting as a steady anchor."", ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-10-11, 2022-10-13, 2022-10-14, 2022-10-17, and 2022-10-20. These days show significant price swings that align with the rising Posterior_Trend and Posterior_Up values."", ""combined_narrative"": ""The technical indicators show a downward price trend with a negative MACD and RSI above 30, suggesting bearish momentum. However, the Bayesian indicators are trending upward, with Posterior_Trend and Posterior_Up increasing significantly. This divergence suggests the market is pricing in a potential reversal or consolidation."", ""direction"": ""UP"", ""confidence"": 0.75, ""grounding"": [""Posterior_Trend=0.58"", ""Posterior_Up=0.75"", ""Prior_Up=0.43"", ""MACD=-18.08"", ""RSI_14=35.74""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend increases from 0.33 to 0.58, indicating a shift toward a bullish stance. Posterior_Up rises from 0.33 to 0.75, suggesting a higher probability of an upward move. The Prior_Up remains stable at 0.43, acting as a steady anchor."",
  ""large_move_summary"": ""Large-move days (Is_Large_Move=True) occur on 2022-10-11, 2022-10-13, 2022-10-14, 2022-10-17, and 2022-10-20. These days show significant price swings that align with the rising Posterior_Trend and Posterior_Up values."",
  ""combined_narrative"": ""The technical indicators show a downward price trend with a negative MACD and RSI above 30, suggesting bearish momentum. However, the Bayesian indicators are trending upward, with Posterior_Trend and Posterior_Up increasing significantly. This divergence suggests the market is pricing in a potential reversal or consolidation."",
  ""direction"": ""UP"",
  ""confidence"": 0.75,
  ""grounding"": [""Posterior_Trend=0.58"", ""Posterior_Up=0.75"", ""Prior_Up=0.43"", ""MACD=-18.08"", ""RSI_14=35.74""]
}
```"
zai,2,229,TSLA,2022-11-04 00:00:00,2022-10-24 00:00:00,2022-11-04 00:00:00,10,DOWN,0.55,"The technical indicators show a consolidation phase with the price hovering near the SMA_10 and EMA_10. The MACD histogram is positive but declining, and the RSI is cooling from elevated levels, suggesting the recent momentum is waning. The persistent high Posterior_Trend implies the market still favors the upside, but the recent large moves and cooling momentum indicate a period of consolidation or correction is likely.",,"{""upside_downside_summary"": ""Posterior_Trend remains consistently high at 0.6667, indicating a strong underlying bullish bias. Posterior_Up fluctuates between 0.75 and 0.5833, suggesting the probability of an upward move is generally favorable but subject to volatility."", ""large_move_summary"": ""Large-move days occurred on 2022-10-25 and 2022-11-02, coinciding with significant upward price action and a drop in Posterior_Up to 0.35. These events highlight the sensitivity of the Bayesian indicators to sudden price shifts."", ""combined_narrative"": ""The technical indicators show a consolidation phase with the price hovering near the SMA_10 and EMA_10. The MACD histogram is positive but declining, and the RSI is cooling from elevated levels, suggesting the recent momentum is waning. The persistent high Posterior_Trend implies the market still favors the upside, but the recent large moves and cooling momentum indicate a period of consolidation or correction is likely."", ""direction"": ""DOWN"", ""confidence"": 0.55, ""grounding"": [""Posterior_Trend=0.6667"", ""Posterior_Up=0.3333"", ""MACD_hist=1.5799543867139914"", ""RSI_14=34.84333008091224""]}","```json
{
  ""upside_downside_summary"": ""Posterior_Trend remains consistently high at 0.6667, indicating a strong underlying bullish bias. Posterior_Up fluctuates between 0.75 and 0.5833, suggesting the probability of an upward move is generally favorable but subject to volatility."",
  ""large_move_summary"": ""Large-move days occurred on 2022-10-25 and 2022-11-02, coinciding with significant upward price action and a drop in Posterior_Up to 0.35. These events highlight the sensitivity of the Bayesian indicators to sudden price shifts."",
  ""combined_narrative"": ""The technical indicators show a consolidation phase with the price hovering near the SMA_10 and EMA_10. The MACD histogram is positive but declining, and the RSI is cooling from elevated levels, suggesting the recent momentum is waning. The persistent high Posterior_Trend implies the market still favors the upside, but the recent large moves and cooling momentum indicate a period of consolidation or correction is likely."",
  ""direction"": ""DOWN"",
  ""confidence"": 0.55,
  ""grounding"": [""Posterior_Trend=0.6667"", ""Posterior_Up=0.3333"", ""MACD_hist=1.5799543867139914"", ""RSI_14=34.84333008091224""]
}
```"
